2018-12-08	00000000000000000000000000000035	椿树店	c1057fceff254ef7a8dbcbd7f20b6947	2018-12-08 14:29:18.0	08:57:00	receivedClothes	dcd9672984adcbef2b5876f1189b6b4f	鞋类专业清洗	洗衣	28	28	\N	\N	526e4eee025548f79559dd1f050ac571	90746b557d17411d3a455db20f898311	帆布鞋/传统布鞋清洗
2018-12-08	00000000000000000000000000000114	高米店	23fd0379714e44599bacea8261ccebd2	2018-12-08 15:03:54.0	14:58:54	success	7fe26503b19b36722e71b23f9aa6c501	安心合作社北京仓店	日用百货	28.55	31.9	\N	2018-12-08 15:48:17.0	d2ee7333145843b4b7a1dce861d1474f	b63a9df560aa638f562cb544ed0006a7	澳洲安格斯牛腱子 500g/袋
2018-12-08	00000000000000000000000000000089	潘家园店	081026a51fdb4bb79fe1bcfdd2d34ef1	2018-12-08 18:30:14.0	12:56:06	cancel	51d40d3bfeb5cc28d6699f25347b437f	国安欢洗卡	洗衣	800	800	\N	\N	38712eb5667a489c8a3927a6d81bebe1	e3cc1f574b57910de453d24912faeea1	国安欢洗卡（1000元）
2018-12-08	00000000000000000000000000000074	六里屯店	00000000000000000000000000061705	2018-12-08 18:53:44.0	18:41:25	success	4fb4e2f74f51727c941736ae748ad472	安心合作社北京优超店	日用百货	13	13	\N	2018-12-08 19:14:12.0	de52a4e518bd4cb5a8c949fc96cc43c3	06c7afe444f8b87d709040d704b1a8b2	农夫山泉天然水4L
2018-12-08	00000000000000000000000000000074	六里屯店	00000000000000000000000000061705	2018-12-08 19:25:23.0	18:41:25	commented	00000000000000000000000000000127	衣物专业清洗	洗衣	38	38	\N	2018-12-12 12:04:25.0	35cb52313c3c4dc1af3f2dce84dc1658	0000000000000000000000000000s256	羽绒服（短）清洗
2018-12-08	00000000000000000000000000000074	六里屯店	00000000000000000000000000061705	2018-12-08 19:28:25.0	18:41:25	success	4fb4e2f74f51727c941736ae748ad472	安心合作社北京优超店	日用百货	227.7	227.7	\N	2018-12-08 19:30:24.0	80d0e393786c4176aee2a095442e76ce	b22a541b1c926c5545c45e2e63c5d70a	精气神长白山山黑猪肉馅（70%瘦肉）400g袋
2018-12-08	00000000000000000000000000000074	六里屯店	00000000000000000000000000061705	2018-12-08 19:29:23.0	18:41:25	success	4fb4e2f74f51727c941736ae748ad472	安心合作社北京优超店	日用百货	39.6	39.6	\N	2018-12-08 19:30:24.0	4ceec8c829a44bfb932952393da0c362	b22a541b1c926c5545c45e2e63c5d70a	精气神长白山山黑猪肉馅（70%瘦肉）400g袋
2018-12-08	00000000000000000000000000000079	十八里店	00000000000000000000000000063776	2018-12-08 23:22:35.0	23:19:56	signed	00000000000000000000000000000127	衣物专业清洗	洗衣	114	114	\N	2018-12-17 11:52:48.0	130bf225b6944507824b760ffbf9c95b	43f75f30bac87d6def9de302d674391e	【特惠】羽绒服/棉服（短清洗）
2018-12-09	8ad89f985864322d015875a73277787c	梨园店	6d1c753ab6fe463386c03b9f8072b238	2018-12-09 11:33:18.0	11:25:36	commented	00000000000000000000000000000127	衣物专业清洗	洗衣	48	48	\N	2018-12-15 14:29:05.0	db9b70415b5e4f0091f5f18cd3e22f49	0000000000000000000000000000s252	羽绒服（长）清洗
2018-12-09	8ad89f985864322d015875a73277787c	梨园店	6d1c753ab6fe463386c03b9f8072b238	2018-12-09 11:33:18.0	11:25:36	commented	dcd9672984adcbef2b5876f1189b6b4f	鞋类专业清洗	洗衣	42	42	\N	2018-12-15 14:29:22.0	f016d427a99748e1880c87c869c83e9c	ccc7387d81b5f340c60569297abd7b49	【特惠】布面运动鞋/帆布鞋/光面皮鞋清洗
